Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG,QSS.1,QCON.1,HAL.1,LogHAL.1,Subtlex.1,LogSub.1,Length.1,POS.1,Ortho.1,Phono.1,Phonemes.1,Syllables.1,Morphemes.1,AOA.1,Valence.1,Imageability.1,Familiarity.1,QCON.2,HAL.2,LogHAL.2,Subtlex.2,LogSub.2,Length.2,POS.2,Ortho.2,Phono.2,Phonemes.2,Syllables.2,Morphemes.2,AOA.2,Valence.2,Imageability.2,Familiarity.2,TSS.2,FSS.1,FSS.2,COSC.1,COSC.2
289,associative,Asia_Africa,50,1,0.805110125,0.363597,0.145,86,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
290,associative,Asia_Africa,100,1,0.805110125,0.363597,0.145,87,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
291,thematic,Asia_Africa,50,0,0.805110125,0.363597,0.145,88,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
292,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145,89,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
293,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145,90,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
294,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145,91,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
295,thematic,Asia_Africa,35,1,0.805110125,0.363597,0.145,92,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
296,thematic,Asia_Africa,100,1,0.805110125,0.363597,0.145,93,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
297,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145,94,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
298,thematic,Asia_Africa,100,1,0.805110125,0.363597,0.145,95,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
299,thematic,Asia_Africa,25,1,0.805110125,0.363597,0.145,96,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
300,thematic,Asia_Africa,90,0,0.805110125,0.363597,0.145,97,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
301,thematic,Asia_Africa,70,1,0.805110125,0.363597,0.145,98,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
302,thematic,Asia_Africa,50,1,0.805110125,0.363597,0.145,99,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
303,thematic,Asia_Africa,80,1,0.805110125,0.363597,0.145,100,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
304,thematic,Asia_Africa,20,0,0.805110125,0.363597,0.145,101,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
305,thematic,Asia_Africa,NA,NA,0.805110125,0.363597,0.145,102,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
306,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145,103,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
307,thematic,Asia_Africa,50,0,0.805110125,0.363597,0.145,104,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
308,thematic,Asia_Africa,10,1,0.805110125,0.363597,0.145,105,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
309,thematic,Asia_Africa,60,1,0.805110125,0.363597,0.145,106,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
310,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145,107,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
311,thematic,Asia_Africa,0,1,0.805110125,0.363597,0.145,108,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
312,thematic,Asia_Africa,80,0,0.805110125,0.363597,0.145,109,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
313,thematic,Asia_Africa,55,1,0.805110125,0.363597,0.145,110,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
314,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145,111,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
315,thematic,Asia_Africa,100,NA,0.805110125,0.363597,0.145,112,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
316,thematic,Asia_Africa,20,1,0.805110125,0.363597,0.145,113,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
317,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145,114,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
318,thematic,Asia_Africa,10,1,0.805110125,0.363597,0.145,115,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
319,thematic,Asia_Africa,85,1,0.805110125,0.363597,0.145,116,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
320,thematic,Asia_Africa,50,1,0.805110125,0.363597,0.145,117,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
321,thematic,Asia_Africa,100,1,0.805110125,0.363597,0.145,118,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
322,thematic,Asia_Africa,90,1,0.805110125,0.363597,0.145,119,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
323,thematic,Asia_Africa,75,1,0.805110125,0.363597,0.145,120,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
324,thematic,Asia_Africa,20,0,0.805110125,0.363597,0.145,121,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
325,thematic,Asia_Africa,NA,1,0.805110125,0.363597,0.145,122,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
326,thematic,Asia_Africa,60,1,0.805110125,0.363597,0.145,123,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
327,thematic,Asia_Africa,NA,NA,0.805110125,0.363597,0.145,124,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
328,thematic,Asia_Africa,24,1,0.805110125,0.363597,0.145,125,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
329,thematic,Asia_Africa,70,1,0.805110125,0.363597,0.145,126,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
330,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145,127,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
331,thematic,Asia_Africa,50,1,0.805110125,0.363597,0.145,128,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
332,thematic,Asia_Africa,60,1,0.805110125,0.363597,0.145,129,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
333,thematic,Asia_Africa,100,0,0.805110125,0.363597,0.145,19,NA,13885,9.54,5.29,2.43,4,NN,2,2,3,2,1,NA,NA,NA,NA,5.92,17142,9.75,18.76,2.98,6,NN,1,0,6,3,1,NA,NA,NA,NA,16,6,6,12,69
222,semantic,There_Here,5,NA,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
223,semantic,There_Here,NA,NA,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
224,semantic,There_Here,NA,NA,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
225,semantic,There_Here,73,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
226,semantic,There_Here,99,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
227,semantic,There_Here,10,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
228,semantic,There_Here,40,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
229,semantic,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
230,semantic,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
231,semantic,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
232,semantic,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
233,semantic,There_Here,100,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
234,semantic,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
235,semantic,There_Here,32,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
236,semantic,There_Here,40,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
237,semantic,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
238,semantic,There_Here,100,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
239,semantic,There_Here,50,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
240,semantic,There_Here,80,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
241,semantic,There_Here,70,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
242,semantic,There_Here,NA,NA,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
243,semantic,There_Here,10,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
244,semantic,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
245,semantic,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
246,semantic,There_Here,25,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
247,semantic,There_Here,2,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
248,semantic,There_Here,NA,NA,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
249,semantic,There_Here,80,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
250,semantic,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
251,semantic,There_Here,95,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
252,semantic,There_Here,60,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
253,semantic,There_Here,97,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
254,semantic,There_Here,60,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
255,semantic,There_Here,40,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
256,semantic,There_Here,NA,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
257,semantic,There_Here,60,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
258,semantic,There_Here,70,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
259,semantic,There_Here,40,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
260,semantic,There_Here,15,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
261,semantic,There_Here,100,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
262,semantic,There_Here,75,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
263,semantic,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
264,semantic,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
265,semantic,There_Here,NA,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
266,semantic,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
267,associative,There_Here,20,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
268,associative,There_Here,100,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
269,associative,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
270,associative,There_Here,80,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
271,associative,There_Here,90,0,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
272,associative,There_Here,80,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
273,associative,There_Here,90,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
274,associative,There_Here,50,1,0.801641914,0.566693,0.743,9,2.12,1313357,14.09,4348.12,5.35,5,Other,4,25,3,1,1,5.25,NA,3.02,6.23,2.81,477382,13.08,4525.25,5.36,4,Other,12,43,3,1,1,3.74,NA,2.96,6.43,4,5,5,11,15
